Country,Region,Date,Temperature,RelativeHumidity,WindSpeed
Malaysia,PetalingJaya,2014-09-10,26.65,81.56,9.50
Malaysia,PetalingJaya,2014-09-11,25.47,86.73,9.98
Malaysia,PetalingJaya,2014-09-12,25.84,85.86,11.49
Malaysia,PetalingJaya,2014-09-13,26.16,85.31,7.07
Malaysia,PetalingJaya,2014-09-14,24.99,87.42,14.48
Malaysia,PetalingJaya,2014-09-15,26.50,80.92,8.22
Malaysia,PetalingJaya,2014-09-16,26.58,81.57,11.72
Malaysia,PetalingJaya,2014-09-17,27.03,78.90,9.73
Malaysia,PetalingJaya,2014-09-18,27.08,82.63,9.53
Malaysia,PetalingJaya,2014-09-19,25.46,88.72,9.36
Malaysia,PetalingJaya,2014-09-20,25.30,90.49,11.38
Malaysia,PetalingJaya,2014-09-21,25.08,90.16,9.03
Malaysia,PetalingJaya,2014-09-22,26.22,85.62,10.44
Malaysia,PetalingJaya,2014-09-23,26.42,84.09,11.66
Malaysia,PetalingJaya,2014-09-24,26.05,84.81,6.79
Malaysia,PetalingJaya,2014-09-25,25.58,89.21,11.72
Malaysia,PetalingJaya,2014-09-26,25.54,87.25,8.12
Malaysia,PetalingJaya,2014-09-27,25.78,86.08,9.22
Malaysia,PetalingJaya,2014-09-28,26.32,84.51,11.09
Malaysia,PetalingJaya,2014-09-29,26.08,85.98,9.50
Malaysia,PetalingJaya,2014-09-30,25.77,87.96,10.20
Malaysia,PetalingJaya,2014-10-01,26.28,86.36,10.59
Malaysia,PetalingJaya,2014-10-02,25.89,87.12,8.91
Malaysia,PetalingJaya,2014-10-03,26.43,83.02,10.83
Malaysia,PetalingJaya,2014-10-04,24.59,90.17,15.78
Malaysia,PetalingJaya,2014-10-05,25.33,83.61,9.51
Malaysia,PetalingJaya,2014-10-06,25.92,82.27,10.14
Malaysia,PetalingJaya,2014-10-07,26.44,83.28,12.65
Malaysia,PetalingJaya,2014-10-08,26.30,84.04,8.76
Malaysia,PetalingJaya,2014-10-09,27.00,82.16,11.73
Malaysia,PetalingJaya,2014-10-10,26.81,82.90,8.31
Malaysia,PetalingJaya,2014-10-11,26.57,83.07,10.31
Malaysia,PetalingJaya,2014-10-12,26.67,82.09,9.18
Malaysia,PetalingJaya,2014-10-13,26.61,80.74,11.27
Malaysia,PetalingJaya,2014-10-14,26.16,85.85,10.44
Malaysia,PetalingJaya,2014-10-15,26.23,82.44,9.73
Malaysia,PetalingJaya,2014-10-16,26.67,82.16,6.62
Malaysia,PetalingJaya,2014-10-17,26.17,86.12,10.31
Malaysia,PetalingJaya,2014-10-18,25.29,90.47,9.75
Malaysia,PetalingJaya,2014-10-19,26.14,85.15,7.34
Malaysia,PetalingJaya,2014-10-20,26.15,84.93,9.79
Malaysia,PetalingJaya,2014-10-21,25.28,89.76,8.09
Malaysia,PetalingJaya,2014-10-22,25.24,91.59,10.90
Malaysia,PetalingJaya,2014-10-23,25.55,88.04,9.69
Malaysia,PetalingJaya,2014-10-24,25.50,90.30,10.54
Malaysia,PetalingJaya,2014-10-25,26.02,88.23,8.89
Malaysia,PetalingJaya,2014-10-26,25.79,87.89,9.35
Malaysia,PetalingJaya,2014-10-27,25.16,91.16,13.40
Malaysia,PetalingJaya,2014-10-28,25.32,89.46,11.17
Malaysia,PetalingJaya,2014-10-29,26.04,87.23,9.06
Malaysia,PetalingJaya,2014-10-30,25.38,91.29,8.64
Malaysia,PetalingJaya,2014-10-31,25.03,91.72,11.25
Malaysia,PetalingJaya,2014-11-01,25.35,91.11,11.11
Malaysia,PetalingJaya,2014-11-02,26.37,86.41,9.90
Malaysia,PetalingJaya,2014-11-03,26.53,86.52,12.73
Malaysia,PetalingJaya,2014-11-04,26.69,82.93,5.82
Malaysia,PetalingJaya,2014-11-05,25.49,91.50,10.93
Malaysia,PetalingJaya,2014-11-06,25.14,92.00,10.59
Malaysia,PetalingJaya,2014-11-07,25.11,92.22,13.78
Malaysia,PetalingJaya,2014-11-08,24.20,93.98,13.38
Malaysia,PetalingJaya,2014-11-09,25.85,86.28,9.39
Malaysia,PetalingJaya,2014-11-10,25.70,87.47,11.09
Malaysia,PetalingJaya,2014-11-11,25.44,89.82,7.93
Malaysia,PetalingJaya,2014-11-12,25.30,91.04,10.64
Malaysia,PetalingJaya,2014-11-13,24.80,93.61,12.25
Malaysia,PetalingJaya,2014-11-14,24.72,91.72,7.73
Malaysia,PetalingJaya,2014-11-15,24.62,93.41,8.16
Malaysia,PetalingJaya,2014-11-16,24.60,93.13,8.05
Malaysia,PetalingJaya,2014-11-17,25.61,89.34,6.62
Malaysia,PetalingJaya,2014-11-18,25.10,91.98,6.64
Malaysia,PetalingJaya,2014-11-19,24.93,90.95,6.44
Malaysia,PetalingJaya,2014-11-20,25.55,88.79,8.56
Malaysia,PetalingJaya,2014-11-21,25.78,88.88,7.20
Malaysia,PetalingJaya,2014-11-22,25.35,91.80,10.82
Malaysia,PetalingJaya,2014-11-23,25.64,89.82,10.83
Malaysia,PetalingJaya,2014-11-24,25.25,91.28,8.65
Malaysia,PetalingJaya,2014-11-25,25.17,91.85,10.83
Malaysia,PetalingJaya,2014-11-26,24.96,91.86,12.10
Malaysia,PetalingJaya,2014-11-27,25.33,89.54,10.24
Malaysia,PetalingJaya,2014-11-28,25.46,88.85,9.00
Malaysia,PetalingJaya,2014-11-29,25.14,91.16,9.39
Malaysia,PetalingJaya,2014-11-30,25.54,88.67,5.76
Malaysia,PetalingJaya,2014-12-01,24.89,91.78,10.03
Malaysia,PetalingJaya,2014-12-02,25.60,89.91,6.73
Malaysia,PetalingJaya,2014-12-03,25.69,91.90,10.66
Malaysia,PetalingJaya,2014-12-04,25.50,89.89,7.92
Malaysia,PetalingJaya,2014-12-05,26.38,85.67,7.65
Malaysia,PetalingJaya,2014-12-06,26.00,87.19,8.56
Malaysia,PetalingJaya,2014-12-07,25.89,88.22,11.79
Malaysia,PetalingJaya,2014-12-08,24.81,91.67,7.15
Malaysia,PetalingJaya,2014-12-09,25.44,88.93,6.95
Malaysia,PetalingJaya,2014-12-10,25.69,86.37,7.77
Malaysia,PetalingJaya,2014-12-11,25.56,90.17,9.42
Malaysia,PetalingJaya,2014-12-12,25.95,85.21,6.73
Malaysia,PetalingJaya,2014-12-13,25.76,89.21,10.50
Malaysia,PetalingJaya,2014-12-14,25.57,89.65,6.61
Malaysia,PetalingJaya,2014-12-15,25.69,90.21,5.51
Malaysia,PetalingJaya,2014-12-16,24.82,94.06,7.95
Malaysia,PetalingJaya,2014-12-17,24.86,92.44,7.99
Malaysia,PetalingJaya,2014-12-18,25.38,89.65,6.92
Malaysia,PetalingJaya,2014-12-19,25.25,90.81,8.50
Malaysia,PetalingJaya,2014-12-20,25.22,90.60,8.79
Malaysia,PetalingJaya,2014-12-21,25.22,92.33,5.69
Malaysia,PetalingJaya,2014-12-22,24.11,94.16,8.85
Malaysia,PetalingJaya,2014-12-23,24.34,94.35,5.86
Malaysia,PetalingJaya,2014-12-24,25.01,92.03,4.55
Malaysia,PetalingJaya,2014-12-25,25.08,92.78,10.54
Malaysia,PetalingJaya,2014-12-26,23.74,96.72,8.65
Malaysia,PetalingJaya,2014-12-27,25.13,91.13,7.07
Malaysia,PetalingJaya,2014-12-28,24.71,92.69,7.99
Malaysia,PetalingJaya,2014-12-29,23.11,93.67,11.44
Malaysia,PetalingJaya,2014-12-30,24.43,86.35,7.57
Malaysia,PetalingJaya,2014-12-31,25.39,84.90,7.24
Malaysia,PetalingJaya,2015-01-01,25.47,85.52,5.60
Malaysia,PetalingJaya,2015-01-02,25.32,84.22,6.88
Malaysia,PetalingJaya,2015-01-03,25.48,85.65,7.20
Malaysia,PetalingJaya,2015-01-04,25.60,85.20,8.65
Malaysia,PetalingJaya,2015-01-05,25.98,85.80,7.52
Malaysia,PetalingJaya,2015-01-06,25.13,92.28,9.37
Malaysia,PetalingJaya,2015-01-07,25.25,91.81,9.72
Malaysia,PetalingJaya,2015-01-08,24.53,93.69,6.88
Malaysia,PetalingJaya,2015-01-09,23.68,92.48,8.56
Malaysia,PetalingJaya,2015-01-10,25.62,84.07,8.83
Malaysia,PetalingJaya,2015-01-11,25.23,88.92,9.00
Malaysia,PetalingJaya,2015-01-12,26.08,84.78,8.29
Malaysia,PetalingJaya,2015-01-13,26.01,79.63,7.42
Malaysia,PetalingJaya,2015-01-14,25.53,82.22,7.70
Malaysia,PetalingJaya,2015-01-15,25.57,81.35,10.88
Malaysia,PetalingJaya,2015-01-16,25.52,80.41,8.23
Malaysia,PetalingJaya,2015-01-17,25.41,80.63,9.23
Malaysia,PetalingJaya,2015-01-18,25.47,78.32,8.83
Malaysia,PetalingJaya,2015-01-19,25.46,76.57,9.18
Malaysia,PetalingJaya,2015-01-20,25.56,75.85,10.01
Malaysia,PetalingJaya,2015-01-21,25.12,84.41,11.53
Malaysia,PetalingJaya,2015-01-22,25.02,83.75,7.73
Malaysia,PetalingJaya,2015-01-23,25.34,80.73,8.56
Malaysia,PetalingJaya,2015-01-24,25.11,85.20,10.19
Malaysia,PetalingJaya,2015-01-25,25.52,84.34,6.99
Malaysia,PetalingJaya,2015-01-26,25.06,88.94,11.21
Malaysia,PetalingJaya,2015-01-27,25.45,83.72,10.11
Malaysia,PetalingJaya,2015-01-28,25.45,82.95,13.18
Malaysia,PetalingJaya,2015-01-29,25.48,85.99,6.88
Malaysia,PetalingJaya,2015-01-30,25.53,86.45,9.83
Malaysia,PetalingJaya,2015-01-31,25.64,82.04,7.97
Malaysia,PetalingJaya,2015-02-01,24.74,74.18,9.39
Malaysia,PetalingJaya,2015-02-02,25.25,77.46,9.98
Malaysia,PetalingJaya,2015-02-03,25.99,75.82,9.11
Malaysia,PetalingJaya,2015-02-04,25.16,84.14,6.21
Malaysia,PetalingJaya,2015-02-05,25.86,79.61,7.29
Malaysia,PetalingJaya,2015-02-06,25.92,77.37,7.24
Malaysia,PetalingJaya,2015-02-07,25.89,74.30,10.14
Malaysia,PetalingJaya,2015-02-08,26.15,70.32,12.88
Malaysia,PetalingJaya,2015-02-09,26.22,71.40,11.44
Malaysia,PetalingJaya,2015-02-10,25.93,71.55,13.01
Malaysia,PetalingJaya,2015-02-11,25.73,73.45,12.22
Malaysia,PetalingJaya,2015-02-12,26.34,72.87,11.92
Malaysia,PetalingJaya,2015-02-13,26.53,74.42,13.40
Malaysia,PetalingJaya,2015-02-14,26.62,75.18,11.11
Malaysia,PetalingJaya,2015-02-15,26.86,75.09,8.50
Malaysia,PetalingJaya,2015-02-16,27.23,74.34,9.53
Malaysia,PetalingJaya,2015-02-17,27.43,73.94,9.61
Malaysia,PetalingJaya,2015-02-18,26.05,82.84,11.12
Malaysia,PetalingJaya,2015-02-19,26.13,82.95,12.60
Malaysia,PetalingJaya,2015-02-20,26.19,79.43,7.56
Malaysia,PetalingJaya,2015-02-21,26.92,72.97,9.78
Malaysia,PetalingJaya,2015-02-22,26.75,77.05,9.39
Malaysia,PetalingJaya,2015-02-23,26.23,81.96,11.97
