Country,Region,Date,Temperature,RelativeHumidity,WindSpeed
Malaysia,KualaLumpur,2014-07-23,27.61,76.72,11.27
Malaysia,KualaLumpur,2014-07-24,27.74,73.61,15.86
Malaysia,KualaLumpur,2014-07-25,28.96,63.02,15.72
Malaysia,KualaLumpur,2014-07-26,28.94,66.74,15.72
Malaysia,KualaLumpur,2014-07-27,28.54,68.31,14.62
Malaysia,KualaLumpur,2014-07-28,28.14,75.56,13.10
Malaysia,KualaLumpur,2014-07-29,26.51,81.79,11.92
Malaysia,KualaLumpur,2014-07-30,26.74,82.23,9.69
Malaysia,KualaLumpur,2014-07-31,26.45,83.12,12.98
Malaysia,KualaLumpur,2014-08-01,26.45,78.45,10.66
Malaysia,KualaLumpur,2014-08-02,27.25,78.77,15.12
Malaysia,KualaLumpur,2014-08-03,27.07,79.88,14.53
Malaysia,KualaLumpur,2014-08-04,27.59,75.54,14.17
Malaysia,KualaLumpur,2014-08-05,27.08,77.72,15.98
Malaysia,KualaLumpur,2014-08-06,25.94,84.88,12.66
Malaysia,KualaLumpur,2014-08-07,25.95,85.29,11.53
Malaysia,KualaLumpur,2014-08-08,26.25,83.97,13.68
Malaysia,KualaLumpur,2014-08-09,27.05,79.46,13.55
Malaysia,KualaLumpur,2014-08-10,25.92,85.80,10.85
Malaysia,KualaLumpur,2014-08-11,25.38,87.75,12.39
Malaysia,KualaLumpur,2014-08-12,25.26,87.33,8.53
Malaysia,KualaLumpur,2014-08-13,24.67,90.34,14.00
Malaysia,KualaLumpur,2014-08-14,24.78,91.16,11.99
Malaysia,KualaLumpur,2014-08-15,25.47,86.65,9.42
Malaysia,KualaLumpur,2014-08-16,25.80,83.23,10.46
Malaysia,KualaLumpur,2014-08-17,26.37,83.21,10.19
Malaysia,KualaLumpur,2014-08-18,25.37,89.03,10.69
Malaysia,KualaLumpur,2014-08-19,24.92,89.24,13.80
Malaysia,KualaLumpur,2014-08-20,25.45,89.00,11.30
Malaysia,KualaLumpur,2014-08-21,25.39,87.78,7.20
Malaysia,KualaLumpur,2014-08-22,25.98,86.70,10.54
Malaysia,KualaLumpur,2014-08-23,25.78,87.04,8.44
Malaysia,KualaLumpur,2014-08-24,24.72,92.50,11.57
Malaysia,KualaLumpur,2014-08-25,24.64,91.98,11.53
Malaysia,KualaLumpur,2014-08-26,24.92,87.64,10.04
Malaysia,KualaLumpur,2014-08-27,24.85,87.75,12.48
Malaysia,KualaLumpur,2014-08-28,24.79,83.10,7.65
Malaysia,KualaLumpur,2014-08-29,24.91,89.29,7.90
Malaysia,KualaLumpur,2014-08-30,25.24,88.55,10.48
Malaysia,KualaLumpur,2014-08-31,24.88,89.63,11.57
Malaysia,KualaLumpur,2014-09-01,26.06,83.68,8.65
Malaysia,KualaLumpur,2014-09-02,25.19,88.41,11.25
Malaysia,KualaLumpur,2014-09-03,25.37,88.45,11.21
Malaysia,KualaLumpur,2014-09-04,25.60,89.35,10.38
Malaysia,KualaLumpur,2014-09-05,25.45,88.63,14.24
Malaysia,KualaLumpur,2014-09-06,25.64,85.42,9.61
Malaysia,KualaLumpur,2014-09-07,26.13,82.56,13.20
Malaysia,KualaLumpur,2014-09-08,25.84,83.01,12.48
Malaysia,KualaLumpur,2014-09-09,25.44,87.06,11.11
Malaysia,KualaLumpur,2014-09-10,26.04,85.36,9.50
Malaysia,KualaLumpur,2014-09-11,25.00,90.21,9.98
Malaysia,KualaLumpur,2014-09-12,25.20,90.23,11.49
Malaysia,KualaLumpur,2014-09-13,25.58,88.66,7.07
Malaysia,KualaLumpur,2014-09-14,24.25,91.64,14.48
Malaysia,KualaLumpur,2014-09-15,25.86,84.60,8.22
Malaysia,KualaLumpur,2014-09-16,25.90,86.32,11.72
Malaysia,KualaLumpur,2014-09-17,26.37,83.84,9.73
Malaysia,KualaLumpur,2014-09-18,26.60,85.60,9.53
Malaysia,KualaLumpur,2014-09-19,25.24,89.61,9.36
Malaysia,KualaLumpur,2014-09-20,24.85,92.76,11.38
Malaysia,KualaLumpur,2014-09-21,24.53,91.67,9.03
Malaysia,KualaLumpur,2014-09-22,25.77,87.57,10.44
Malaysia,KualaLumpur,2014-09-23,26.01,86.53,11.66
Malaysia,KualaLumpur,2014-09-24,25.74,86.89,6.79
Malaysia,KualaLumpur,2014-09-25,25.18,91.25,11.72
Malaysia,KualaLumpur,2014-09-26,25.17,90.60,8.12
Malaysia,KualaLumpur,2014-09-27,25.45,88.48,9.22
Malaysia,KualaLumpur,2014-09-28,25.76,88.51,11.09
Malaysia,KualaLumpur,2014-09-29,25.38,89.42,9.50
Malaysia,KualaLumpur,2014-09-30,25.17,91.05,10.20
Malaysia,KualaLumpur,2014-10-01,25.60,90.58,10.59
Malaysia,KualaLumpur,2014-10-02,25.14,91.16,8.91
Malaysia,KualaLumpur,2014-10-03,25.68,87.50,10.83
Malaysia,KualaLumpur,2014-10-04,24.12,92.42,15.78
Malaysia,KualaLumpur,2014-10-05,24.91,84.88,9.51
Malaysia,KualaLumpur,2014-10-06,25.44,85.24,10.14
Malaysia,KualaLumpur,2014-10-07,25.85,86.21,12.65
Malaysia,KualaLumpur,2014-10-08,25.73,87.32,8.76
Malaysia,KualaLumpur,2014-10-09,26.35,86.35,11.73
Malaysia,KualaLumpur,2014-10-10,26.22,86.63,8.31
Malaysia,KualaLumpur,2014-10-11,25.85,87.36,10.31
Malaysia,KualaLumpur,2014-10-12,25.88,87.78,9.18
Malaysia,KualaLumpur,2014-10-13,25.86,85.29,11.27
Malaysia,KualaLumpur,2014-10-14,25.56,89.78,10.44
Malaysia,KualaLumpur,2014-10-15,25.52,87.68,9.73
Malaysia,KualaLumpur,2014-10-16,26.12,85.81,6.62
Malaysia,KualaLumpur,2014-10-17,25.69,89.04,10.31
Malaysia,KualaLumpur,2014-10-18,24.89,92.69,9.75
Malaysia,KualaLumpur,2014-10-19,25.72,88.07,7.34
Malaysia,KualaLumpur,2014-10-20,25.51,89.16,9.79
Malaysia,KualaLumpur,2014-10-21,24.85,91.41,8.09
Malaysia,KualaLumpur,2014-10-22,24.86,92.53,10.90
Malaysia,KualaLumpur,2014-10-23,24.96,90.62,9.69
Malaysia,KualaLumpur,2014-10-24,24.99,91.81,10.54
Malaysia,KualaLumpur,2014-10-25,25.54,89.69,8.89
Malaysia,KualaLumpur,2014-10-26,25.34,89.82,9.35
Malaysia,KualaLumpur,2014-10-27,24.94,91.93,13.40
Malaysia,KualaLumpur,2014-10-28,24.90,91.15,11.17
Malaysia,KualaLumpur,2014-10-29,25.55,88.81,9.06
Malaysia,KualaLumpur,2014-10-30,24.99,91.88,8.64
Malaysia,KualaLumpur,2014-10-31,24.57,92.61,11.25
Malaysia,KualaLumpur,2014-11-01,24.90,92.40,11.11
Malaysia,KualaLumpur,2014-11-02,25.83,87.98,9.90
Malaysia,KualaLumpur,2014-11-03,26.10,87.93,12.73
Malaysia,KualaLumpur,2014-11-04,26.44,84.05,5.82
Malaysia,KualaLumpur,2014-11-05,25.19,92.33,10.93
Malaysia,KualaLumpur,2014-11-06,24.70,93.34,10.59
Malaysia,KualaLumpur,2014-11-07,24.65,93.44,13.78
Malaysia,KualaLumpur,2014-11-08,23.82,94.88,13.38
Malaysia,KualaLumpur,2014-11-09,25.29,88.59,9.39
Malaysia,KualaLumpur,2014-11-10,25.33,88.60,11.09
Malaysia,KualaLumpur,2014-11-11,25.32,90.46,7.93
Malaysia,KualaLumpur,2014-11-12,25.09,91.56,10.64
Malaysia,KualaLumpur,2014-11-13,24.46,93.66,12.25
Malaysia,KualaLumpur,2014-11-14,24.40,93.05,7.73
Malaysia,KualaLumpur,2014-11-15,24.30,94.54,8.16
Malaysia,KualaLumpur,2014-11-16,24.32,92.71,8.05
Malaysia,KualaLumpur,2014-11-17,25.32,89.52,6.62
Malaysia,KualaLumpur,2014-11-18,24.76,91.82,6.64
Malaysia,KualaLumpur,2014-11-19,24.53,91.22,6.44
Malaysia,KualaLumpur,2014-11-20,25.14,90.14,8.56
Malaysia,KualaLumpur,2014-11-21,25.57,89.73,7.20
Malaysia,KualaLumpur,2014-11-22,25.03,92.80,10.82
Malaysia,KualaLumpur,2014-11-23,25.37,90.60,10.83
Malaysia,KualaLumpur,2014-11-24,25.01,91.81,8.65
Malaysia,KualaLumpur,2014-11-25,24.95,92.45,10.83
Malaysia,KualaLumpur,2014-11-26,24.57,92.65,12.10
